Id,Time,Value
1624580081,4/12/2016 07:52:14 PM,86
1624580081,4/12/2016 07:52:38 PM,56
1624580081,4/12/2016 07:53:27 PM,66
1624580081,4/12/2016 07:53:41 PM,95
1624580081,4/12/2016 07:54:33 PM,92
1624580081,4/12/2016 07:55:10 PM,77
1624580081,4/12/2016 07:56:01 PM,71
1624580081,4/12/2016 07:56:46 PM,62
1624580081,4/12/2016 07:57:12 PM,73
1624580081,4/12/2016 07:57:49 PM,78
1624580081,4/12/2016 07:58:14 PM,90
1624580081,4/12/2016 07:58:45 PM,53
1624580081,4/12/2016 07:59:18 PM,79
1624580081,4/12/2016 08:00:01 PM,89
1624580081,4/12/2016 08:00:42 PM,64
1624580081,4/12/2016 08:01:11 PM,75
1624580081,4/12/2016 08:01:47 PM,56
1624580081,4/12/2016 08:02:14 PM,63
1624580081,4/12/2016 08:03:03 PM,89
1624580081,4/12/2016 08:03:27 PM,91
1624580081,4/12/2016 08:03:53 PM,80
1624580081,4/12/2016 08:04:36 PM,81
1624580081,4/12/2016 08:05:06 PM,78
1624580081,4/12/2016 08:05:40 PM,52
1624580081,4/12/2016 08:06:19 PM,84
1624580081,4/12/2016 08:06:43 PM,62
1624580081,4/12/2016 08:07:37 PM,64
1624580081,4/12/2016 08:07:53 PM,80
1624580081,4/12/2016 08:08:51 PM,78
1624580081,4/12/2016 08:09:05 PM,67
1624580081,4/12/2016 08:09:23 PM,84
1624580081,4/12/2016 08:09:49 PM,71
1624580081,4/12/2016 08:10:11 PM,67
1624580081,4/12/2016 08:10:49 PM,57
1624580081,4/12/2016 08:11:13 PM,87
1624580081,4/12/2016 08:11:53 PM,54
1624580081,4/12/2016 08:12:07 PM,58
1624580081,4/12/2016 08:12:18 PM,64
1624580081,4/12/2016 08:12:55 PM,83
1624580081,4/12/2016 08:13:30 PM,84
1624580081,4/12/2016 08:13:53 PM,72
1624580081,4/12/2016 08:14:18 PM,75
1624580081,4/12/2016 08:14:51 PM,71
1624580081,4/12/2016 08:15:02 PM,71
1624580081,4/12/2016 08:15:38 PM,69
1624580081,4/12/2016 08:16:18 PM,74
1624580081,4/12/2016 08:16:43 PM,68
1624580081,4/12/2016 08:17:06 PM,52
1624580081,4/12/2016 08:17:41 PM,53
1624580081,4/12/2016 08:18:31 PM,98
1624580081,4/12/2016 08:19:06 PM,70
1624580081,4/12/2016 08:19:42 PM,68
1624580081,4/12/2016 08:19:49 PM,71
1624580081,4/12/2016 08:20:01 PM,77
1624580081,4/12/2016 08:20:15 PM,67
1624580081,4/12/2016 08:20:47 PM,86
1624580081,4/12/2016 08:21:34 PM,69
1624580081,4/12/2016 08:22:09 PM,104
1624580081,4/12/2016 08:22:20 PM,72
1624580081,4/12/2016 08:22:32 PM,76
1624580081,4/12/2016 08:23:15 PM,94
1624580081,4/12/2016 08:24:00 PM,75
1624580081,4/12/2016 08:24:55 PM,100
1624580081,4/12/2016 08:25:51 PM,65
1624580081,4/12/2016 08:26:48 PM,69
1624580081,4/12/2016 08:27:45 PM,78
1624580081,4/12/2016 08:28:01 PM,84
1624580081,4/12/2016 08:28:35 PM,77
1624580081,4/12/2016 08:29:23 PM,80
1624580081,4/12/2016 08:29:33 PM,77
1624580081,4/12/2016 08:29:49 PM,86
1624580081,4/12/2016 08:30:38 PM,64
1624580081,4/12/2016 08:30:52 PM,50
1624580081,4/12/2016 08:31:47 PM,84
1624580081,4/12/2016 08:31:59 PM,79
1624580081,4/12/2016 08:32:33 PM,88
1624580081,4/12/2016 08:33:09 PM,63
1624580081,4/12/2016 08:33:40 PM,90
1624580081,4/12/2016 08:34:29 PM,70
1624580081,4/12/2016 08:34:36 PM,68
1624580081,4/12/2016 08:34:47 PM,83
1624580081,4/12/2016 08:35:02 PM,63
1624580081,4/12/2016 08:35:45 PM,61
1624580081,4/12/2016 08:36:00 PM,82
1624580081,4/12/2016 08:36:19 PM,67
1624580081,4/12/2016 08:36:42 PM,75
1624580081,4/12/2016 08:37:26 PM,62
1624580081,4/12/2016 08:37:43 PM,80
1624580081,4/12/2016 08:37:54 PM,67
1624580081,4/12/2016 08:38:21 PM,73
1624580081,4/12/2016 08:38:41 PM,102
1624580081,4/12/2016 08:39:14 PM,63
1624580081,4/12/2016 08:39:50 PM,50
1624580081,4/12/2016 08:40:30 PM,80
1624580081,4/12/2016 08:41:11 PM,71
1624580081,4/12/2016 08:41:57 PM,81
1624580081,4/12/2016 08:42:07 PM,84
1624580081,4/12/2016 08:42:33 PM,61
1624580081,4/12/2016 08:43:21 PM,78
1624580081,4/12/2016 08:44:09 PM,53
1624580081,4/12/2016 08:44:40 PM,85
1624580081,4/12/2016 08:45:29 PM,93
1624580081,4/12/2016 08:46:01 PM,86
1624580081,4/12/2016 08:46:52 PM,63
1624580081,4/12/2016 08:47:24 PM,62
1624580081,4/12/2016 08:47:31 PM,90
1624580081,4/12/2016 08:47:53 PM,63
1624580081,4/12/2016 08:48:46 PM,82
1624580081,4/12/2016 08:49:24 PM,74
1624580081,4/12/2016 08:49:54 PM,77
1624580081,4/12/2016 08:50:38 PM,65
1624580081,4/12/2016 08:51:24 PM,92
1624580081,4/12/2016 08:52:10 PM,87
1624580081,4/12/2016 08:52:38 PM,84
1624580081,4/12/2016 08:53:01 PM,68
1624580081,4/12/2016 08:53:56 PM,78
1624580081,4/12/2016 08:54:43 PM,74
1624580081,4/12/2016 08:54:48 PM,65
1624580081,4/12/2016 08:55:22 PM,79
1624580081,4/12/2016 08:55:53 PM,80
1624580081,4/12/2016 08:56:12 PM,69
1624580081,4/12/2016 08:56:32 PM,87
1624580081,4/12/2016 08:57:21 PM,86
1624580081,4/12/2016 08:57:44 PM,95
1624580081,4/12/2016 08:58:09 PM,66
1624580081,4/12/2016 08:58:29 PM,64
1624580081,4/12/2016 08:59:10 PM,53
1624580081,4/12/2016 08:59:25 PM,70
1624580081,4/12/2016 08:59:58 PM,75
1624580081,4/12/2016 09:00:09 PM,76
1624580081,4/12/2016 09:00:19 PM,103
1624580081,4/12/2016 09:01:01 PM,73
1624580081,4/12/2016 09:01:40 PM,74
1624580081,4/12/2016 09:01:54 PM,70
1624580081,4/12/2016 09:02:40 PM,68
1624580081,4/12/2016 09:02:53 PM,60
1624580081,4/12/2016 09:03:26 PM,89
1624580081,4/12/2016 09:03:58 PM,65
1624580081,4/12/2016 09:04:26 PM,69
1624580081,4/12/2016 09:05:21 PM,74
1624580081,4/12/2016 09:05:28 PM,83
1624580081,4/12/2016 09:06:16 PM,85
1624580081,4/12/2016 09:06:29 PM,88
1624580081,4/12/2016 09:06:43 PM,63
1624580081,4/12/2016 09:07:20 PM,92
1624580081,4/12/2016 09:08:18 PM,76
1624580081,4/12/2016 09:08:44 PM,78
1624580081,4/12/2016 09:09:04 PM,78
1624580081,4/12/2016 09:09:55 PM,73
1624580081,4/12/2016 09:10:23 PM,66
1624580081,4/12/2016 09:11:18 PM,66
1624580081,4/12/2016 09:11:24 PM,74
1624580081,4/12/2016 09:12:21 PM,68
1624580081,4/12/2016 09:12:54 PM,77
1624580081,4/12/2016 09:13:22 PM,58
1624580081,4/12/2016 09:13:39 PM,92
1624580081,4/12/2016 09:14:17 PM,50
1624580081,4/12/2016 09:14:40 PM,68
1624580081,4/12/2016 09:15:10 PM,87
1624580081,4/12/2016 09:15:25 PM,100
1624580081,4/12/2016 09:15:57 PM,72
1624580081,4/12/2016 09:16:03 PM,77
1624580081,4/12/2016 09:16:58 PM,84
1624580081,4/12/2016 09:17:42 PM,78
1624580081,4/12/2016 09:18:40 PM,83
1624580081,4/12/2016 09:19:32 PM,89
1624580081,4/12/2016 09:19:41 PM,73
1624580081,4/12/2016 09:20:02 PM,59
1624580081,4/12/2016 09:20:57 PM,57
1624580081,4/12/2016 09:21:09 PM,69
1624580081,4/12/2016 09:21:43 PM,50
1624580081,4/12/2016 09:22:29 PM,63
1624580081,4/12/2016 09:23:24 PM,67
1624580081,4/12/2016 09:24:11 PM,97
1624580081,4/12/2016 09:24:18 PM,85
1624580081,4/12/2016 09:24:35 PM,50
1624580081,4/12/2016 09:24:51 PM,70
1624580081,4/12/2016 09:25:15 PM,73
1624580081,4/12/2016 09:26:06 PM,72
1624580081,4/12/2016 09:26:12 PM,76
1624580081,4/12/2016 09:26:46 PM,65
1624580081,4/12/2016 09:27:36 PM,74
1624580081,4/12/2016 09:28:34 PM,58
1624580081,4/12/2016 09:28:48 PM,86
1624580081,4/12/2016 09:29:47 PM,81
1624580081,4/12/2016 09:30:21 PM,87
1624580081,4/12/2016 09:31:12 PM,73
1624580081,4/12/2016 09:31:30 PM,74
1624580081,4/12/2016 09:32:12 PM,54
1624580081,4/12/2016 09:32:50 PM,72
1624580081,4/12/2016 09:33:12 PM,65
1624580081,4/12/2016 09:34:00 PM,74
1624580081,4/12/2016 09:34:27 PM,85
1624580081,4/12/2016 09:34:38 PM,77
1624580081,4/12/2016 09:35:24 PM,82
1624580081,4/12/2016 09:36:09 PM,54
1624580081,4/12/2016 09:36:41 PM,82
1624580081,4/12/2016 09:36:59 PM,80
1624580081,4/12/2016 09:37:22 PM,78
1624580081,4/12/2016 09:37:49 PM,70
1624580081,4/12/2016 09:38:19 PM,67
1624580081,4/12/2016 09:38:31 PM,95
1624580081,4/12/2016 09:38:39 PM,60
1624580081,4/12/2016 09:39:21 PM,83
1624580081,4/12/2016 09:39:53 PM,92
1624580081,4/12/2016 09:40:38 PM,72
1624580081,4/12/2016 09:40:45 PM,70
1624580081,4/12/2016 09:41:02 PM,69
1624580081,4/12/2016 09:41:07 PM,76
1624580081,4/12/2016 09:41:39 PM,87
1624580081,4/12/2016 09:42:00 PM,59
1624580081,4/12/2016 09:42:11 PM,73
1624580081,4/12/2016 09:42:16 PM,91
1624580081,4/12/2016 09:42:48 PM,50
1624580081,4/12/2016 09:43:47 PM,73
1624580081,4/12/2016 09:44:16 PM,66
1624580081,4/12/2016 09:44:57 PM,80
1624580081,4/12/2016 09:45:55 PM,57
1624580081,4/12/2016 09:46:29 PM,79
1624580081,4/12/2016 09:47:28 PM,54
1624580081,4/12/2016 09:47:40 PM,79
1624580081,4/12/2016 09:47:53 PM,72
1624580081,4/12/2016 09:48:45 PM,57
1624580081,4/12/2016 09:49:28 PM,91
1624580081,4/12/2016 09:49:33 PM,59
1624580081,4/12/2016 09:49:59 PM,65
1624580081,4/12/2016 09:50:18 PM,81
1624580081,4/12/2016 09:50:55 PM,58
1624580081,4/12/2016 09:51:24 PM,81
1624580081,4/12/2016 09:51:50 PM,76
1624580081,4/12/2016 09:52:20 PM,70
1624580081,4/12/2016 09:52:48 PM,59
1624580081,4/12/2016 09:52:59 PM,85
1624580081,4/12/2016 09:53:21 PM,82
1624580081,4/12/2016 09:53:41 PM,85
1624580081,4/12/2016 09:54:34 PM,65
1624580081,4/12/2016 09:55:25 PM,77
1624580081,4/12/2016 09:55:55 PM,80
1624580081,4/12/2016 09:56:47 PM,92
1624580081,4/12/2016 09:57:42 PM,81
1624580081,4/12/2016 09:57:52 PM,64
1624580081,4/12/2016 09:58:41 PM,60
1624580081,4/12/2016 09:58:48 PM,93
1624580081,4/12/2016 09:59:42 PM,78
1624580081,4/12/2016 10:00:25 PM,57
1624580081,4/12/2016 10:01:08 PM,59
1624580081,4/12/2016 10:02:02 PM,50
1624580081,4/12/2016 10:02:16 PM,59
1624580081,4/12/2016 10:02:37 PM,61
1624580081,4/12/2016 10:03:35 PM,57
1624580081,4/12/2016 10:04:17 PM,58
1624580081,4/12/2016 10:04:42 PM,68
1624580081,4/12/2016 10:05:28 PM,57
1624580081,4/12/2016 10:05:55 PM,58
1624580081,4/12/2016 10:06:21 PM,49
1624580081,4/12/2016 10:07:17 PM,44
1624580081,4/12/2016 10:07:44 PM,54
1624580081,4/12/2016 10:07:55 PM,44
1624580081,4/12/2016 10:08:22 PM,47
1624580081,4/12/2016 10:08:51 PM,49
1624580081,4/12/2016 10:09:49 PM,50
1624580081,4/12/2016 10:10:36 PM,56
1624580081,4/12/2016 10:11:26 PM,59
1624580081,4/12/2016 10:11:52 PM,56
1624580081,4/12/2016 10:12:17 PM,59
1624580081,4/12/2016 10:12:32 PM,61
1624580081,4/12/2016 10:12:49 PM,52
1624580081,4/12/2016 10:13:43 PM,49
1624580081,4/12/2016 10:14:15 PM,56
1624580081,4/12/2016 10:14:59 PM,60
1624580081,4/12/2016 10:15:04 PM,51
1624580081,4/12/2016 10:15:32 PM,50
1624580081,4/12/2016 10:15:43 PM,51
1624580081,4/12/2016 10:15:57 PM,51
1624580081,4/12/2016 10:16:16 PM,52
1624580081,4/12/2016 10:17:09 PM,62
1624580081,4/12/2016 10:17:30 PM,63
1624580081,4/12/2016 10:17:53 PM,54
1624580081,4/12/2016 10:18:16 PM,56
1624580081,4/12/2016 10:18:28 PM,61
1624580081,4/12/2016 10:18:53 PM,62
1624580081,4/12/2016 10:19:26 PM,63
1624580081,4/12/2016 10:19:36 PM,54
1624580081,4/12/2016 10:19:57 PM,55
1624580081,4/12/2016 10:20:40 PM,41
1624580081,4/12/2016 10:21:24 PM,60
1624580081,4/12/2016 10:22:01 PM,57
1624580081,4/12/2016 10:22:31 PM,61
1624580081,4/12/2016 10:23:28 PM,53
1624580081,4/12/2016 10:24:07 PM,57
1624580081,4/12/2016 10:24:44 PM,65
1624580081,4/12/2016 10:25:06 PM,57
1624580081,4/12/2016 10:25:52 PM,49
1624580081,4/12/2016 10:26:34 PM,54
1624580081,4/12/2016 10:27:26 PM,53
1624580081,4/12/2016 10:27:34 PM,56
1624580081,4/12/2016 10:28:00 PM,60
1624580081,4/12/2016 10:28:58 PM,57
1624580081,4/12/2016 10:29:17 PM,60
1624580081,4/12/2016 10:29:35 PM,52
1624580081,4/12/2016 10:30:04 PM,50
1624580081,4/12/2016 10:30:59 PM,48
1624580081,4/12/2016 10:31:52 PM,46
1624580081,4/12/2016 10:32:35 PM,54
1624580081,4/12/2016 10:33:31 PM,51
1624580081,4/12/2016 10:34:26 PM,62
1624580081,4/12/2016 10:35:18 PM,58
1624580081,4/12/2016 10:35:56 PM,50
1624580081,4/12/2016 10:36:10 PM,50
1624580081,4/12/2016 10:36:17 PM,58
1624580081,4/12/2016 10:36:59 PM,48
1624580081,4/12/2016 10:37:32 PM,56
1624580081,4/12/2016 10:38:31 PM,62
1624580081,4/12/2016 10:38:45 PM,67
1624580081,4/12/2016 10:38:50 PM,50
1624580081,4/12/2016 10:39:35 PM,64
1624580081,4/12/2016 10:39:41 PM,50
1624580081,4/12/2016 10:39:54 PM,58
1624580081,4/12/2016 10:40:34 PM,56
1624580081,4/12/2016 10:41:32 PM,60
1624580081,4/12/2016 10:41:58 PM,48
1624580081,4/12/2016 10:42:35 PM,54
1624580081,4/12/2016 10:43:34 PM,49
1624580081,4/12/2016 10:44:18 PM,52
1624580081,4/12/2016 10:44:26 PM,47
1624580081,4/12/2016 10:44:56 PM,52
1624580081,4/12/2016 10:45:23 PM,48
1624580081,4/12/2016 10:46:08 PM,55
1624580081,4/12/2016 10:47:03 PM,59
1624580081,4/12/2016 10:47:46 PM,50
1624580081,4/12/2016 10:48:28 PM,53
1624580081,4/12/2016 10:48:56 PM,55
1624580081,4/12/2016 10:49:07 PM,62
1624580081,4/12/2016 10:50:05 PM,49
1624580081,4/12/2016 10:50:53 PM,68
1624580081,4/12/2016 10:51:34 PM,54
1624580081,4/12/2016 10:51:55 PM,46
1624580081,4/12/2016 10:52:51 PM,58
1624580081,4/12/2016 10:53:13 PM,54
1624580081,4/12/2016 10:53:45 PM,57
1624580081,4/12/2016 10:54:33 PM,48
1624580081,4/12/2016 10:54:55 PM,52
1624580081,4/12/2016 10:55:15 PM,48
1624580081,4/12/2016 10:55:49 PM,56
1624580081,4/12/2016 10:56:32 PM,58
1624580081,4/12/2016 10:57:09 PM,57
1624580081,4/12/2016 10:57:22 PM,49
1624580081,4/12/2016 10:57:40 PM,48
1624580081,4/12/2016 10:58:37 PM,56
1624580081,4/12/2016 10:59:07 PM,59
1624580081,4/12/2016 11:00:01 PM,52
1624580081,4/12/2016 11:00:18 PM,53
1624580081,4/12/2016 11:00:36 PM,54
1624580081,4/12/2016 11:00:50 PM,48
1624580081,4/12/2016 11:01:10 PM,57
1624580081,4/12/2016 11:01:24 PM,57
1624580081,4/12/2016 11:02:19 PM,57
1624580081,4/12/2016 11:02:51 PM,58
1624580081,4/12/2016 11:03:22 PM,54
1624580081,4/12/2016 11:03:40 PM,50
1624580081,4/12/2016 11:04:38 PM,58
1624580081,4/12/2016 11:05:10 PM,58
1624580081,4/12/2016 11:05:58 PM,57
1624580081,4/12/2016 11:06:24 PM,48
1624580081,4/12/2016 11:06:35 PM,58
1624580081,4/12/2016 11:06:54 PM,50
1624580081,4/12/2016 11:07:46 PM,58
1624580081,4/12/2016 11:08:37 PM,55
1624580081,4/12/2016 11:09:28 PM,49
1624580081,4/12/2016 11:10:03 PM,44
1624580081,4/12/2016 11:10:09 PM,66
1624580081,4/12/2016 11:10:28 PM,53
1624580081,4/12/2016 11:11:05 PM,54
1624580081,4/12/2016 11:12:01 PM,66
1624580081,4/12/2016 11:12:57 PM,54
1624580081,4/12/2016 11:13:39 PM,50
1624580081,4/12/2016 11:14:24 PM,58
1624580081,4/12/2016 11:15:18 PM,58
1624580081,4/12/2016 11:16:03 PM,54
1624580081,4/12/2016 11:16:26 PM,53
1624580081,4/12/2016 11:17:01 PM,56
1624580081,4/12/2016 11:17:44 PM,42
1624580081,4/12/2016 11:17:54 PM,52
1624580081,4/12/2016 11:18:45 PM,55
1624580081,4/12/2016 11:19:30 PM,57
1624580081,4/12/2016 11:19:38 PM,53
1624580081,4/12/2016 11:20:03 PM,48
1624580081,4/12/2016 11:20:17 PM,47
1624580081,4/12/2016 11:21:05 PM,58
1624580081,4/12/2016 11:21:37 PM,50
1624580081,4/12/2016 11:22:06 PM,54
1624580081,4/12/2016 11:22:23 PM,56
1624580081,4/12/2016 11:22:57 PM,56
1624580081,4/12/2016 11:23:15 PM,49
1624580081,4/12/2016 11:23:22 PM,67
1624580081,4/12/2016 11:24:11 PM,55
1624580081,4/12/2016 11:24:18 PM,49
1624580081,4/12/2016 11:24:29 PM,59
1624580081,4/12/2016 11:25:21 PM,53
1624580081,4/12/2016 11:25:50 PM,58
1624580081,4/12/2016 11:25:58 PM,55
1624580081,4/12/2016 11:26:19 PM,55
1624580081,4/12/2016 11:26:48 PM,55
1624580081,4/12/2016 11:26:55 PM,52
1624580081,4/12/2016 11:27:21 PM,56
1624580081,4/12/2016 11:28:04 PM,47
1624580081,4/12/2016 11:28:44 PM,52
1624580081,4/12/2016 11:29:04 PM,58
1624580081,4/12/2016 11:29:36 PM,49
1624580081,4/12/2016 11:29:53 PM,56
1624580081,4/12/2016 11:30:32 PM,49
1624580081,4/12/2016 11:31:28 PM,56
1624580081,4/12/2016 11:32:18 PM,56
1624580081,4/12/2016 11:32:29 PM,53
1624580081,4/12/2016 11:33:25 PM,55
1624580081,4/12/2016 11:33:37 PM,47
1624580081,4/12/2016 11:34:00 PM,59
1624580081,4/12/2016 11:34:56 PM,61
1624580081,4/12/2016 11:35:21 PM,44
1624580081,4/12/2016 11:35:47 PM,57
1624580081,4/12/2016 11:36:39 PM,52
1624580081,4/12/2016 11:37:22 PM,56
1624580081,4/12/2016 11:38:01 PM,54
1624580081,4/12/2016 11:38:36 PM,58
1624580081,4/12/2016 11:38:53 PM,47
1624580081,4/12/2016 11:39:19 PM,58
1624580081,4/12/2016 11:39:45 PM,53
1624580081,4/12/2016 11:40:07 PM,60
1624580081,4/12/2016 11:40:18 PM,57
1624580081,4/12/2016 11:41:09 PM,54
1624580081,4/12/2016 11:41:28 PM,58
1624580081,4/12/2016 11:42:20 PM,63
1624580081,4/12/2016 11:42:27 PM,60
1624580081,4/12/2016 11:43:13 PM,50
1624580081,4/12/2016 11:43:53 PM,54
1624580081,4/12/2016 11:44:40 PM,57
1624580081,4/12/2016 11:45:14 PM,51
1624580081,4/12/2016 11:45:28 PM,59
1624580081,4/12/2016 11:46:17 PM,63
1624580081,4/12/2016 11:47:09 PM,61
1624580081,4/12/2016 11:47:55 PM,55
1624580081,4/12/2016 11:48:47 PM,54
1624580081,4/12/2016 11:49:32 PM,59
1624580081,4/12/2016 11:49:52 PM,50
1624580081,4/12/2016 11:50:17 PM,46
1624580081,4/12/2016 11:50:52 PM,51
1624580081,4/12/2016 11:51:45 PM,54
1624580081,4/12/2016 11:52:25 PM,57
1624580081,4/12/2016 11:52:52 PM,60
1624580081,4/12/2016 11:53:22 PM,54
1624580081,4/12/2016 11:53:43 PM,57
1624580081,4/12/2016 11:53:56 PM,57
1624580081,4/12/2016 11:54:35 PM,61
1624580081,4/12/2016 11:55:30 PM,65
1624580081,4/12/2016 11:56:09 PM,58
1624580081,4/12/2016 11:57:05 PM,55
1624580081,4/12/2016 11:57:18 PM,55
1624580081,4/12/2016 11:57:35 PM,62
1624580081,4/12/2016 11:57:40 PM,50
1624580081,4/12/2016 11:58:24 PM,55
1624580081,4/12/2016 11:58:54 PM,55
1624580081,4/12/2016 11:59:32 PM,63
1624580081,4/13/2016 12:00:01 AM,55
1624580081,4/13/2016 12:00:17 AM,57
1624580081,4/13/2016 12:01:09 AM,54
1624580081,4/13/2016 12:01:39 AM,56
1624580081,4/13/2016 12:02:34 AM,54
1624580081,4/13/2016 12:02:45 AM,51
1624580081,4/13/2016 12:02:52 AM,53
1624580081,4/13/2016 12:03:41 AM,65
1624580081,4/13/2016 12:04:39 AM,51
1624580081,4/13/2016 12:05:10 AM,52
1624580081,4/13/2016 12:05:17 AM,52
1624580081,4/13/2016 12:06:12 AM,56
1624580081,4/13/2016 12:06:33 AM,59
1624580081,4/13/2016 12:06:46 AM,60
1624580081,4/13/2016 12:07:13 AM,42
1624580081,4/13/2016 12:07:28 AM,53
1624580081,4/13/2016 12:08:27 AM,50
1624580081,4/13/2016 12:08:57 AM,47
1624580081,4/13/2016 12:09:35 AM,50
1624580081,4/13/2016 12:09:42 AM,55
1624580081,4/13/2016 12:10:04 AM,64
1624580081,4/13/2016 12:10:15 AM,56
1624580081,4/13/2016 12:10:54 AM,52
1624580081,4/13/2016 12:11:29 AM,54
1624580081,4/13/2016 12:11:37 AM,57
1624580081,4/13/2016 12:12:23 AM,52
1624580081,4/13/2016 12:13:05 AM,51
1624580081,4/13/2016 12:13:20 AM,52
1624580081,4/13/2016 12:13:36 AM,58
1624580081,4/13/2016 12:13:57 AM,52
1624580081,4/13/2016 12:14:50 AM,53
1624580081,4/13/2016 12:15:10 AM,53
1624580081,4/13/2016 12:15:59 AM,58
1624580081,4/13/2016 12:16:25 AM,58
1624580081,4/13/2016 12:16:49 AM,55
1624580081,4/13/2016 12:17:32 AM,61
1624580081,4/13/2016 12:18:18 AM,52
1624580081,4/13/2016 12:19:16 AM,57
1624580081,4/13/2016 12:19:25 AM,55
1624580081,4/13/2016 12:19:46 AM,56
1624580081,4/13/2016 12:20:12 AM,53
1624580081,4/13/2016 12:20:40 AM,64
1624580081,4/13/2016 12:21:19 AM,54
1624580081,4/13/2016 12:21:54 AM,62
1624580081,4/13/2016 12:21:59 AM,60
1624580081,4/13/2016 12:22:44 AM,62
1624580081,4/13/2016 12:23:30 AM,47
1624580081,4/13/2016 12:23:41 AM,51
1624580081,4/13/2016 12:23:56 AM,46
1624580081,4/13/2016 12:24:42 AM,50
1624580081,4/13/2016 12:25:38 AM,59
1624580081,4/13/2016 12:25:54 AM,51
1624580081,4/13/2016 12:26:05 AM,58
1624580081,4/13/2016 12:26:33 AM,49
1624580081,4/13/2016 12:27:03 AM,50
1624580081,4/13/2016 12:27:17 AM,55
1624580081,4/13/2016 12:27:57 AM,50
1624580081,4/13/2016 12:28:10 AM,61
1624580081,4/13/2016 12:28:16 AM,52
1624580081,4/13/2016 12:28:38 AM,65
1624580081,4/13/2016 12:29:31 AM,47
1624580081,4/13/2016 12:29:42 AM,51
1624580081,4/13/2016 12:30:10 AM,57
1624580081,4/13/2016 12:31:09 AM,49
1624580081,4/13/2016 12:31:32 AM,52
1624580081,4/13/2016 12:31:46 AM,56
1624580081,4/13/2016 12:31:52 AM,61
1624580081,4/13/2016 12:32:25 AM,62
1624580081,4/13/2016 12:33:19 AM,58
1624580081,4/13/2016 12:33:54 AM,51
1624580081,4/13/2016 12:34:51 AM,54
1624580081,4/13/2016 12:35:38 AM,50
1624580081,4/13/2016 12:36:07 AM,45
1624580081,4/13/2016 12:36:53 AM,60
1624580081,4/13/2016 12:37:08 AM,64
1624580081,4/13/2016 12:37:47 AM,55
1624580081,4/13/2016 12:38:14 AM,54
1624580081,4/13/2016 12:38:21 AM,53
1624580081,4/13/2016 12:39:05 AM,52
1624580081,4/13/2016 12:39:40 AM,53
1624580081,4/13/2016 12:39:55 AM,53
1624580081,4/13/2016 12:40:25 AM,52
1624580081,4/13/2016 12:40:36 AM,64
1624580081,4/13/2016 12:41:31 AM,59
1624580081,4/13/2016 12:42:28 AM,61
1624580081,4/13/2016 12:42:59 AM,51
1624580081,4/13/2016 12:43:04 AM,56
1624580081,4/13/2016 12:43:53 AM,50
1624580081,4/13/2016 12:44:50 AM,59
1624580081,4/13/2016 12:44:59 AM,55
1624580081,4/13/2016 12:45:18 AM,48
1624580081,4/13/2016 12:45:57 AM,46
1624580081,4/13/2016 12:46:43 AM,50
1624580081,4/13/2016 12:47:18 AM,64
1624580081,4/13/2016 12:47:30 AM,54
1624580081,4/13/2016 12:47:38 AM,59
1624580081,4/13/2016 12:48:32 AM,57
1624580081,4/13/2016 12:48:52 AM,64
1624580081,4/13/2016 12:49:18 AM,58
1624580081,4/13/2016 12:49:53 AM,66
1624580081,4/13/2016 12:50:23 AM,60
1624580081,4/13/2016 12:51:01 AM,54
1624580081,4/13/2016 12:51:30 AM,55
1624580081,4/13/2016 12:52:02 AM,55
1624580081,4/13/2016 12:52:15 AM,45
1624580081,4/13/2016 12:52:27 AM,60
1624580081,4/13/2016 12:53:18 AM,49
1624580081,4/13/2016 12:53:30 AM,50
1624580081,4/13/2016 12:53:37 AM,53
1624580081,4/13/2016 12:53:50 AM,49
1624580081,4/13/2016 12:54:14 AM,62
1624580081,4/13/2016 12:54:22 AM,48
1624580081,4/13/2016 12:54:54 AM,46
1624580081,4/13/2016 12:55:33 AM,61
1624580081,4/13/2016 12:56:07 AM,49
1624580081,4/13/2016 12:56:38 AM,51
1624580081,4/13/2016 12:57:09 AM,54
1624580081,4/13/2016 12:57:30 AM,44
1624580081,4/13/2016 12:58:08 AM,63
1624580081,4/13/2016 12:58:59 AM,56
1624580081,4/13/2016 12:59:57 AM,62
1624580081,4/13/2016 01:00:23 AM,45
1624580081,4/13/2016 01:01:07 AM,53
1624580081,4/13/2016 01:01:23 AM,54
1624580081,4/13/2016 01:01:50 AM,54
1624580081,4/13/2016 01:02:43 AM,55
1624580081,4/13/2016 01:03:25 AM,51
1624580081,4/13/2016 01:04:14 AM,54
1624580081,4/13/2016 01:04:29 AM,67
1624580081,4/13/2016 01:04:49 AM,49
1624580081,4/13/2016 01:05:25 AM,52
1624580081,4/13/2016 01:05:37 AM,50
1624580081,4/13/2016 01:06:10 AM,59
1624580081,4/13/2016 01:07:06 AM,57
1624580081,4/13/2016 01:07:34 AM,54
1624580081,4/13/2016 01:08:23 AM,55
1624580081,4/13/2016 01:08:58 AM,50
1624580081,4/13/2016 01:09:29 AM,48
1624580081,4/13/2016 01:10:22 AM,57
1624580081,4/13/2016 01:10:41 AM,59
1624580081,4/13/2016 01:11:21 AM,68
1624580081,4/13/2016 01:12:18 AM,48
1624580081,4/13/2016 01:13:15 AM,62
1624580081,4/13/2016 01:13:36 AM,50
1624580081,4/13/2016 01:14:23 AM,50
1624580081,4/13/2016 01:15:04 AM,50
